1974	1836	2428
3398	1499	3520
4272	1631	197
3971	500	3315
2024	466	4948
524	1199	1449
2592	1073	2921
1351	1975	4812
2927	522	4740
3631	1468	266
4566	1766	4514
2766	242	1351
4093	2290	4649
3114	2218	4768
868	2231	2417
3860	1064	3579
4853	1856	2477
3855	2116	169
4278	74	1613
1258	1767	1643
3302	2066	2765
4477	2080	2379
8	1498	2576
1351	1118	4898
2592	522	3408
2024	298	4469
1763	413	848
2324	1129	309
3114	756	3372
2089	648	813
4477	1199	3649
4983	90	2946
1808	1499	2071
3142	593	2374
295	119	2003
2080	2117	4728
4942	1766	3319
4945	651	450
1974	1225	2081
3970	815	118
2071	2210	3655
2870	1465	2706
2034	1499	1896
4685	1536	4032
4554	2299	3610
3520	1198	3296
4047	784	404
4853	1259	1742
2380	2309	3303
2380	2234	3193
1078	2222	42
4477	1396	2678
2380	1691	4509
100	1755	303
1057	1852	3896
4134	831	4388
267	1650	4222
1351	1080	31
4200	1193	3552
4278	483	906
905	2242	4263
4853	261	2927
1870	265	5032
3520	727	2069
4622	198	165
3829	332	1255
892	1328	2022
3459	1199	2437
4524	1499	351
3887	1499	3181
4477	2022	3039
2383	1109	10
4477	1726	4232
4942	1691	1184
3915	1863	2781
3022	2137	1823
2080	362	205
2588	1799	4853
1351	374	76
3501	2318	2744
2396	1989	1145
1249	441	971
2080	24	3973
1870	1499	2650
1632	1990	2281
1748	1199	1104
3569	2309	4342
130	132	3001
2036	1986	3720
2380	1633	2994
2080	765	955
4816	1039	3520
4550	1886	4731
169	1156	1333
1921	1328	1962
2249	1584	4853
4742	433	4310
327	157	3187
4225	861	4723
2126	2242	1852
2080	1502	2621
5012	429	2614
2380	1499	1028
2080	1499	2876
3148	1321	1848
4477	1141	4778
2665	2178	2343
3104	1091	2281
169	1515	3427
3520	1963	4606
1748	1356	3214
1915	1499	1948
824	762	1494
3377	1501	4218
4585	2243	3501
20	2296	4769
1870	1199	3666
3384	686	3403
3114	2080	1636
3477	2068	2174
4242	2142	4424
1974	149	4075
1296	1160	3958
1870	1651	4007
2024	1187	4945
2840	1691	3740
410	1300	1065
4622	198	344
4773	668	4807
3520	1762	658
2809	274	3512
3377	620	4324
2057	1322	3621
2002	1127	1222
3459	1199	2131
3121	1193	3081
542	516	2466
4853	328	4797
915	1499	5027
3114	979	1060
3548	1499	2570
1428	1199	2487
4613	1926	3520
3477	1968	916
2490	1499	4085
1314	68	4832
320	543	3871
1748	1499	2068
4345	2076	838
2938	473	1870
169	7	3156
4884	1016	2034
4278	1499	1655
3854	945	1051
235	853	1072
2583	1356	1623
4455	1335	2281
2871	1829	579
2793	1416	4208
2434	825	3367
1777	1442	4408
303	825	3026
2380	468	3422
2214	320	3351
1679	574	4102
169	980	1019
980	1369	1236
1119	454	2281
1221	1823	3564
3459	1499	705
3391	2175	4853
1870	2080	3497
1870	642	4720
1748	1199	3018
4773	2019	1738
4199	2309	4722
4049	825	1472
703	244	2324
4194	143	3609
2034	404	3572
3079	1285	850
3174	1558	4194
1924	1765	130
2080	1157	2157
3520	1231	3927
169	2135	834
4622	1762	1620
4570	970	1153
1351	309	209
2281	1259	1226
4853	1341	3493
1065	1733	545
2607	967	3470
2451	1499	1423
4150	2184	3439
3865	1926	4032
267	197	4322
3459	1119	1274
2080	2140	3061
2786	387	2380
1974	1396	2910
3501	1410	706
1153	2230	2907
2333	347	2687
4093	1545	631
4622	1427	1612
4779	1799	2812
4853	577	5
3142	1706	1234
2406	856	4214
2126	925	2325
880	1762	4608
4494	1199	2240
1366	464	3858
3410	211	4838
4477	1038	2679
957	502	4644
1258	1199	1235
2036	1499	909
65	2008	2917
1381	568	1065
4942	1078	3735
532	1722	65
1748	1921	4384
2126	891	492
1537	75	4214
3459	1252	2603
2080	1865	3906
2149	119	1262
2840	566	3671
169	2028	4971
4396	1586	3785
3596	1499	3054
4652	821	467
4477	1572	4569
3278	1436	4289
1094	650	4942
3027	122	3822
169	2111	147
4093	1603	3078
1765	915	169
3849	1909	2281
4225	1499	1890
1277	970	4665
3548	1921	3095
4477	1443	2502
169	1291	3222
3114	168	1151
3285	1869	1541
1849	1627	2594
2036	1199	1756
4278	1199	4050
3526	1298	553
1261	2179	791
2048	1499	4404
2380	1193	1557
2865	683	4278
880	712	779
2331	2274	4165
1770	2195	4214
3377	1117	4260
3479	1328	3121
1695	1499	1473
2380	1199	1758
4150	1199	3231
1811	1244	1974
3580	2132	417
2281	1994	4500
20	0	2897
2331	1508	4168
1704	1489	2793
2080	803	2632
4040	466	3705
4465	1099	4261
3970	923	5005
4494	466	462
1748	52	3975
303	1926	3407
1351	2061	850
4047	1499	4672
1959	1334	850
4604	2113	4155
2950	292	4349
4487	1921	105
3830	1248	1185
3745	2224	2530
2331	2066	1440
543	1003	179
3256	1413	4853
4583	1726	4242
2343	1674	4976
4773	2120	2854
2253	1452	1065
169	1391	5014
4323	651	4916
1663	1199	845
4024	1697	251
20	1409	4942
2333	1308	2719
2380	1618	2917
4759	150	4380
3324	748	1351
4200	1378	3533
3355	947	3878
130	1199	4897
4214	243	1796
2117	1337	4200
3520	1252	216
2691	1405	3930
4487	1926	2440
4477	68	4251
3377	1060	3614
4242	718	4691
2220	1804	1975
303	1926	4170
3526	1092	4547
2281	1778	4304
2253	202	4792
3901	129	4477
2057	556	1466
4853	1641	1742
1064	858	3616
3503	1328	466
615	667	3414
4853	48	4543
1351	79	405
2871	2209	1178
4226	569	1351
2592	647	2716
3569	399	934
576	1199	2909
1065	535	4713
630	2137	3816
1748	1499	2145
169	2066	3374
2331	931	1699
1821	2032	560
2781	1553	3622
4942	1804	3421
4477	651	2700
4040	1199	3650
3114	2080	2875
3760	2178	2656
4477	94	4481
994	2316	3351
4098	1065	2032
3745	1193	4853
169	1199	3756
1609	172	4619
2592	2136	1161
169	1828	3077
3477	1699	367
1748	1720	895
3548	466	949
4399	1996	2585
3477	886	609
2343	447	1354
3477	201	1167
1686	965	2149
915	1948	3490
3114	1008	2941
3501	2055	2942
2380	1499	4288
4983	1499	1010
873	764	1385
169	1768	2292
1087	1802	218
2871	1499	24
1870	1921	2147
3548	245	2296
2036	1199	329
1351	941	670
2126	891	3433
4731	1177	3646
295	1499	1489
3415	2042	2024
130	651	1066
2992	1199	656
1748	650	3825
3504	744	3405
4689	1384	2785
1609	881	495
4853	261	5
3501	990	359
3691	1494	3477
3607	72	657
4945	2158	993
2080	1499	3248
2769	761	3607
3632	981	4214
1748	1499	691
4272	1563	3160
3501	215	4276
754	1499	3856
3721	2249	1032
3239	774	4477
118	1213	304
3068	272	2576
4294	253	2890
3349	1326	543
4477	29	2677
3114	1726	1877
2126	1280	3532
2331	2104	2522
2992	1991	1884
2036	1921	1618
4477	1002	2895
3183	899	354
3609	1216	1105
4214	1193	2054
2992	1499	4849
2380	1499	3417
2572	2178	2656
2380	1268	3337
3121	699	3205
3776	1761	831
3971	1499	1891
118	2136	658
980	1199	4627
1351	79	2162
1153	79	434
2778	1320	4275
4030	1819	3477
3069	1665	4094
1084	1199	3661
3568	721	65
2080	723	2425
4731	1177	230
2080	602	3424
2080	1499	2608
130	619	959
2324	1062	2832
2746	790	4223
2380	1499	285
3520	107	1858
1679	1752	3169
1078	11	4800
169	608	4835
4997	1761	1902
1351	1704	4639
543	780	3979
1084	1199	4161
2809	284	356
4853	298	2838
4739	1199	4136
20	7	3385
1748	1119	1017
3121	531	1768
4477	1199	1790
1974	176	1811
346	38	842
4477	408	1422
4853	1496	3923
4773	1944	4318
688	1199	806
3569	601	3028
3459	1691	2339
303	134	3687
1748	1678	4445
2592	1252	636
3569	1890	3783
3054	1199	2429
3504	1193	249
3305	755	3138
2781	1638	4002
2080	553	4160
4242	922	2927
4242	1707	3929
3941	1210	1976
3459	2223	1917
4853	1370	2801
2891	970	873
3460	1221	2224
1748	792	2123
3114	1193	4595
4254	426	130
169	1423	2872
3998	1382	2059
1032	337	4519
2592	2090	3587
2536	1263	4853
4853	153	4262
118	523	4828
2281	1199	2431
4853	522	1840
3334	1499	435
2844	1232	4499
1366	2067	859
2380	1478	1566
3826	2276	3971
1844	1962	340
65	739	211
169	58	3656
2034	1628	4889
604	1815	3083
1748	71	3283
2909	1649	781
1802	2145	3121
2592	1056	4221
267	253	3611
3569	2043	1987
3520	1762	664
1766	1912	4319
3520	1172	1265
4942	2282	1401
4477	136	4471
4587	625	562
1133	4	4853
2080	2117	1693
1258	244	1888
1014	1403	4697
2024	123	1479
3549	2242	1870
1870	1527	2647
3645	1321	4017
2002	1640	3013
4974	1348	645
3114	1193	4373
420	1382	2036
1870	119	3202
3395	1177	588
2080	1321	3970
346	1544	567
1679	675	1349
2080	1321	4114
372	1301	1030
3121	244	2593
3142	1522	912
950	667	3520
1974	267	1419
1416	1834	1941
4214	398	2055
304	2070	131
2992	1821	253
3340	2276	3971
3613	661	3574
793	1499	4427
3526	2115	3189
2036	119	4594
1773	644	1932
3916	1926	3520
65	631	3764
1406	533	2043
4188	1040	169
2036	1883	2384
1014	1830	3811
202	487	2793
2128	1566	1387
2746	405	3460
4099	1169	3148
4815	1176	1153
3571	1499	3908
4853	1548	976
169	1505	3581
3702	1214	4830
3302	1669	4330
193	1587	3749
980	832	2407
20	1519	3843
915	637	3684
915	466	1979
2592	865	2648
824	494	1662
1366	1596	4067
4997	2035	3436
2170	1689	4907
4565	2246	1859
1065	462	1124
3823	2048	38
4344	751	2182
346	1145	4307
4853	530	3086
4242	66	2627
4240	13	1430
3854	87	2807
2992	485	937
4684	2242	3314
2775	1726	3310
1351	1762	3986
2010	1275	3142
4853	261	1742
3896	162	1057
3723	2182	3142
4294	2125	651
130	484	2847
3520	1416	3567
4945	1242	693
894	1873	4154
2188	1546	3021
958	420	2526
2380	1468	4340
3114	2234	4253
3501	1443	3017
4853	2226	4682
295	2132	4589
1032	1499	2142
4477	1038	1694
2840	1921	4356
3868	1766	1071
1974	183	1907
3520	1712	116
4487	1237	1281
1153	11	1892
2888	1081	813
3414	220	3541
2489	2195	1351
4942	1199	969
2928	651	2024
2656	2178	476
3499	899	198
873	676	3007
118	885	212
2746	350	3403
4477	986	1118
303	1738	4166
3148	1920	812
303	474	4996
4150	1499	1090
169	2053	1659
130	1873	2531
4242	767	1035
169	2053	2704
4477	2036	533
1012	1599	802
1663	1199	710
3520	1228	3072
1332	845	65
1197	1396	5023
150	1246	3083
4242	353	717
4728	140	2193
2372	2075	3100
3467	1926	3830
2922	695	4942
4477	1700	1667
2036	380	2234
3476	640	1463
2592	638	4295
3477	468	4141
303	232	2409
2080	1823	184
543	2058	3774
1870	1193	4793
4225	1116	4556
3377	1682	195
4990	2267	3526
4983	2110	4607
169	299	1015
2656	1390	4552
3749	1873	141
4477	1919	4905
2927	812	1936
961	1259	1742
4773	1910	2338
2220	319	1799
3054	1499	3019
4477	2208	275
3085	2076	2478
1748	1193	2702
130	1419	1553
1351	66	2349
2528	651	3121
4242	1388	3737
1663	1888	2498
3388	2132	2380
118	1805	236
169	2229	1140
2331	1691	1994
2840	2294	1626
3148	742	2441
390	964	1351
2380	1178	3143
20	1114	2776
1870	1499	3322
2781	970	208
3054	784	4598
3958	277	850
4853	513	3531
1351	1122	4526
3114	1318	1810
2170	1193	2652
3569	1244	297
3343	1039	854
4209	495	2380
850	1499	9
3328	1411	4680
2412	1893	1255
3477	2003	1099
130	142	618
1224	17	826
2592	1658	3903
3520	758	4092
1870	1837	409
2087	139	2331
4771	1152	4853
967	970	2350
2151	2040	580
2036	1199	4859
278	2195	1351
1041	603	1748
169	727	2160
3520	566	1552
477	1687	1351
4200	1542	4592
4233	84	2746
1870	2055	2649
1351	1987	4639
4561	2232	4214
2500	1799	2331
4465	2237	1584
3823	2156	2573
1748	1259	4269
4699	442	4731
4853	277	3295
3830	1257	921
1870	1199	2033
3910	1990	2071
4477	1919	682
1974	618	1243
2781	1679	4456
118	1604	1425
578	2055	307
4368	127	2554
1974	189	3586
759	1499	3528
2080	1499	3329
3520	1328	3393
2720	430	4155
2034	1516	748
880	1667	3725
2170	572	3959
3569	2132	3839
1870	1222	188
980	1499	713
2199	860	1679
2326	244	3114
4477	1002	4798
1351	1459	1491
3184	240	4888
2515	1408	2424
2592	1555	1293
65	1813	2623
4900	1833	3114
521	2232	4134
169	313	2344
2793	2292	1931
370	1466	4477
1277	781	734
2333	1799	3668
3812	1726	4876
3520	963	3885
3702	1529	3227
341	844	4041
1351	970	4134
446	1896	4689
2011	1328	3631
303	221	4885
4278	826	4903
3569	1499	3249
2034	244	1034
594	1928	2466
4731	1177	3386
346	466	1865
4093	843	1420
2778	1534	4531
2776	970	4134
2567	15	2813
2656	2002	1492
169	1897	1191
1974	2121	2092
2324	1499	1251
970	1199	2761
3121	1199	1504
346	2212	2368
2592	1619	124
2036	2309	1320
2776	970	1194
1351	1572	343
3459	1199	2501
2002	822	2052
880	2024	3360
1870	1199	704
3114	1443	4204
807	971	2294
2281	10	1599
2380	1199	3325
3520	26	3313
4140	1499	2071
2080	1499	3237
169	1206	2098
2592	2076	3145
4853	1022	277
4938	1395	1136
118	2169	4188
2927	1341	4628
4853	691	3751
1706	256	1249
2083	2103	4477
2080	1054	583
3631	1448	2666
2080	1499	3891
854	1732	3799
1870	2218	3322
1407	2322	4332
4344	2300	158
3569	1839	3926
2479	294	2706
2024	651	1155
2776	1790	4314
4272	1197	2663
880	1314	1968
4387	1709	1351
109	652	169
1974	1880	3729
3600	2162	1361
3724	512	3459
2080	1959	455
2380	605	2486
3459	674	1273
2036	564	175
4770	1722	1870
328	2178	2656
4622	1199	3046
1359	1798	4278
3114	2172	3234
2080	1103	3275
4085	688	2203
2485	1499	1327
3749	1199	1815
4477	1252	487
4769	2065	2481
2335	918	1850
4134	164	3332
3099	2132	1044
1261	2179	1497
3569	1937	288
5010	888	2036
4278	579	1188
2080	540	4578
2080	1113	1469
2865	683	2451
2036	177	2553
1748	1351	1270
4939	510	3106
2796	1323	2592
4784	316	1771
4773	1082	3185
3377	156	3969
2281	236	2227
118	1499	325
3459	1921	3931
3121	630	2949
4853	1396	2104
4294	257	689
3519	1194	1463
2466	1499	2893
2329	1926	958
1748	2132	324
2992	1560	4479
2592	1400	3928
1605	1000	4967
3501	1823	474
3845	1823	3846
3399	615	4751
1748	2038	192
1974	8	644
3485	13	415
1351	2133	2367
3823	2315	4744
4945	2141	3616
2746	2278	2201
1596	412	3617
4773	1499	1302
3631	1983	3141
543	2077	3216
3259	219	4942
2080	466	3492
2057	2153	4187
3029	2076	3520
2671	1159	354
4555	1259	169
1050	1880	3912
2778	443	2861
2331	1605	1637
1346	667	2169
4853	1881	3203
1747	651	4909
4477	1527	1445
4035	1209	4853
1258	2132	2300
3589	987	315
4773	912	1499
543	1294	922
1870	1199	3206
3520	586	1548
1883	2308	130
1012	592	4476
4901	2076	3083
3569	1173	4895
2927	712	1973
4242	941	931
679	667	1777
3501	721	2902
2080	596	4917
3631	862	1364
169	839	4156
1870	1199	3842
3823	986	3828
4278	1396	4312
4079	447	1351
3443	1419	2466
3548	1884	3560
4477	1499	1259
3426	676	4853
2592	729	3292
3114	1419	1621
4242	1638	2260
4242	1087	3972
169	2009	1861
4200	15	2804
3477	1499	1024
1069	1926	3520
473	253	346
3958	696	3173
3148	56	3961
1607	1961	678
4329	1488	4773
4945	651	903
2592	1499	2815
169	1026	243
2050	587	1596
1211	2248	3570
4477	1199	3754
1153	469	4331
2776	2095	2125
915	651	4363
169	1272	515
1299	1499	1200
4233	1383	4839
3569	1577	1797
346	436	1272
1748	1499	2015
4773	132	1495
4609	726	101
4742	1881	1316
3114	1199	2555
169	1527	1175
2380	47	1947
3114	1199	3542
1351	1328	4799
346	1733	2430
1748	522	2105
3008	2114	2324
4477	1499	2700
4444	1485	824
3520	1366	1970
2656	818	428
2170	1103	2768
2220	1199	4438
2380	76	1248
1681	818	5005
4769	1696	2625
1526	1587	4773
2070	639	3823
4975	1766	189
4769	884	3194
2080	1817	4535
2776	389	3921
4147	635	543
3463	1180	3083
3501	2016	4172
3888	2132	4398
2380	1938	2676
1565	1329	3121
1666	359	346
3522	766	1255
505	1659	4144
2080	1499	3955
4477	2212	245
375	2157	4457
2950	2017	2773
3305	1499	2397
2331	1608	4811
4802	1199	3195
646	2195	2657
2927	1911	1120
3997	1259	3282
4402	2066	850
2080	1499	4286
3477	1509	544
2333	1805	3396
4477	1844	4576
3509	1915	2380
2852	1799	3134
3823	1758	4690
2151	104	3107
562	582	3667
1748	1199	408
169	2066	1827
2080	2194	2513
892	338	1856
2848	1499	958
1748	347	4863
4441	1685	856
3905	721	65
2126	66	4527
169	471	40
1351	1644	4403
3580	1081	4932
3485	1199	853
970	1199	3987
1470	1873	1394
2080	1481	746
225	907	3477
3271	201	2281
3569	2102	880
4026	852	4282
1521	1090	1152
4266	1503	4630
2335	836	4937
2782	159	1075
4942	1400	4600
2380	643	584
2002	25	178
3142	1199	1393
2776	1921	2877
3247	944	3520
2333	1499	4179
3534	2166	968
4242	1342	3459
169	1071	744
3569	2212	471
4242	1341	4745
2128	2097	2610
2333	1107	2544
2605	1499	4739
3142	1270	4359
2126	52	4257
1065	2075	1001
3328	254	3776
2961	1192	4453
1748	434	134
3534	1359	2954
2152	317	837
873	2312	1198
970	1199	4001
3520	86	538
4057	600	3951
966	783	2036
2045	760	3635
384	124	169
1351	1215	4488
2781	1432	1107
2024	899	936
2809	1499	3196
304	775	3435
1906	794	2927
1715	2238	4802
5025	1926	958
4134	1212	652
118	1499	4795
2664	1499	2043
1748	1441	700
1870	651	978
21	130	2902
3069	481	1444
3738	1499	358
986	886	568
2170	119	2698
2790	1467	4242
3459	1537	794
2809	2132	3689
2080	1823	2402
1864	2084	4049
804	1167	3854
298	1403	3896
3745	651	2471
2080	13	3765
1269	1199	1574
1351	2083	3831
4100	2085	1609
2178	676	3520
169	323	843
4913	181	4731
2363	667	1351
1574	1163	1412
2385	1024	1831
1032	1516	2970
160	1162	2331
3459	1181	5020
569	323	3469
3142	573	300
169	2261	785
2318	1519	4772
4773	1499	4601
2343	428	469
2653	199	1738
4988	1039	3520
3377	404	1586
2778	1017	114
198	49	2711
824	985	3805
130	2214	3642
1153	705	2823
4467	2207	2968
3520	1219	2789
2359	1081	813
4225	616	3814
3824	2109	3569
2080	1499	1657
2778	1185	2861
3114	2205	4228
3114	168	4715
3845	1724	1759
1870	2132	260
4853	1797	765
470	1648	3121
169	1860	864
2333	1368	4779
4853	699	5035
2380	1269	4563
4477	56	1871
4242	794	2927
3665	56	4422
2080	1339	536
3526	1070	3412
3463	2076	3501
4734	1977	3148
2034	1126	4844
439	315	3043
3770	2132	1938
3485	1833	3014
4477	742	427
346	1084	2511
3382	1960	4944
3502	995	4113
2778	1271	3861
2809	1880	3881
65	1199	18
2361	834	2281
251	477	3538
2288	1934	1663
2592	1895	585
2594	1324	3273
3631	800	4448
1203	57	3060
169	1352	540
4853	37	3624
2281	731	2090
1456	2091	4853
2080	1499	2171
2746	891	4899
4441	651	4614
3745	7	2503
2592	392	3287
1974	794	3936
4767	893	2455
3410	1439	1894
4085	305	2934
2034	510	1317
1084	1103	1851
615	651	3569
1300	878	1351
130	651	1148
5019	1328	466
2380	409	3198
4773	1098	1179
3569	651	3792
1654	1499	4195
65	1499	1304
2564	238	1282
2564	2263	4923
3054	1972	1673
1870	1199	5029
1351	375	1517
2492	147	1775
1454	1499	913
3381	339	813
3142	1378	3170
4477	2049	3211
169	1762	4803
3520	1691	850
1748	329	847
4769	1900	1173
1641	1197	3051
4853	1799	4510
2036	873	4984
2080	1499	2130
4853	1193	972
2333	1499	4764
1958	1722	3816
543	1969	2211
4773	1376	1875
3399	1442	418
118	373	1109
4477	2174	3221
2927	341	2493
2380	2132	5003
4568	1880	577
753	1499	3777
4093	2148	2699
21	56	1571
829	651	3478
2992	1499	374
3520	1499	3536
1351	651	250
3520	1396	2266
2746	519	3769
4477	377	3444
2776	825	3976
1096	2242	1982
4364	745	2762
169	1534	4372
4283	1636	850
2746	66	2535
169	132	4962
2080	1286	4108
3520	464	1646
169	1396	4123
3460	1259	3750
1617	1442	2793
4103	784	4060
2840	1499	4120
130	1199	872
970	1199	1731
4477	1199	4615
4078	194	2793
2617	678	3142
2128	1499	1045
4646	2127	1255
3787	132	4836
2992	464	4394
1748	1544	3778
3150	1519	2036
3548	1499	1020
2997	108	2992
1065	1575	1834
4853	1039	3958
718	651	4596
2129	1053	4853
2120	1650	3971
2080	1295	1067
2086	1382	3142
4938	501	4724
1748	1083	4480
4289	905	3529
1974	189	3466
4010	682	1280
3068	572	2576
20	212	4818
880	1667	1971
2987	1275	4242
1609	168	875
2380	244	276
2024	1637	1540
4773	1177	1413
3215	2023	874
169	1565	3363
169	1402	4819
2380	651	1644
2380	300	1872
3520	2044	979
169	2053	4817
1014	1779	1575
4995	1199	4491
4853	1415	303
1941	1834	2388
4465	1789	973
1679	1792	4637
3142	1751	887
4985	1142	1215
3726	1634	4355
2335	1499	784
4411	466	1954
3991	2214	1870
4396	431	4577
2380	1102	3501
3335	547	1065
4945	651	458
3459	1499	2018
2080	1865	491
2380	1921	1794
1084	154	2026
3356	1921	2592
4853	105	46
4411	1873	47
615	667	1351
341	609	2153
4945	1741	1805
1748	1271	2714
2980	727	896
2485	1345	725
854	2151	1011
1974	220	2100
4853	1559	683
3459	1193	4265
3121	651	1964
1748	650	3984
346	1419	366
3083	1601	2879
3142	1881	1142
2592	2177	4591
1748	486	3330
3504	133	729
543	1499	2642
3121	253	4431
3114	1573	2450
1249	2156	1776
138	1926	3569
4728	676	3816
3597	489	2191
3114	2212	228
3477	727	1822
2992	80	749
3140	651	1318
2095	1333	975
1748	1259	32
3520	2168	377
2892	924	1974
3438	2235	2170
3570	1396	4484
2992	1541	4791
4289	1375	3037
2127	1921	2874
686	352	303
1870	1499	3837
4853	420	2156
2080	68	4352
2024	825	1833
4076	1926	3830
4731	1146	4573
3377	466	932
4744	1328	466
668	991	3163
1366	1868	1735
2343	881	3280
2380	1935	549
2380	1396	4080
1625	1459	505
1153	7	3983
4742	524	3487
4093	843	1006
3520	1199	3450
3823	1014	2056
3504	1726	4774
4945	233	1518
832	2211	3520
1065	1328	4814
4661	1010	3042
1883	1609	130
1310	2268	2221
3460	1585	2920
2871	1068	4925
1628	1271	3148
1748	346	2843
2036	415	2962
1219	1873	439
4351	1098	1679
498	1520	2809
2964	91	4189
505	1252	73
1078	881	1046
4994	1593	3233
2380	1499	4068
2137	168	4278
1974	2199	573
4081	205	4155
4979	2070	4242
4487	1337	2964
4942	1412	2758
3114	1107	395
1014	2118	3118
2380	1252	3429
3938	651	346
1402	977	2403
2592	538	796
1301	2309	4278
1605	372	3902
4465	1531	973
3121	2132	5000
2562	318	326
169	2058	2254
4901	148	4939
1366	119	4151
1748	1259	4051
2944	827	850
1648	2322	2380
3027	1367	3299
775	1067	3121
1351	101	2282
3459	1499	1418
1679	447	3428
2080	1823	2745
1870	119	2754
4942	1199	3115
4742	125	1448
1766	526	66
1847	15	1065
2380	686	3116
3111	1311	3021
2793	1321	944
2927	306	1414
2024	1177	1080
3083	1595	126
505	970	2217
4477	1919	275
4853	298	2198
4477	1919	3084
2080	186	3359
2739	1252	4231
295	1499	4449
4435	55	3459
3142	2287	3619
1601	970	2746
4467	1153	1240
1784	1236	4367
2520	103	4219
4477	1287	108
3190	1259	2149
3691	727	3477
1451	555	281
4477	1349	3286
3121	1499	1129
4200	15	1037
2220	1237	55
1078	712	2303
1258	1499	4581
1144	253	1334
2840	213	1342
2781	1432	4537
3284	860	482
4941	1904	4853
2706	509	4149
1351	7	23
2080	1237	5015
2126	988	1665
3477	960	3742
4273	1093	2485
4853	1271	152
4853	2301	4158
1748	1468	852
1870	2132	808
4242	261	1718
286	911	505
2837	422	120
3218	59	169
2036	2077	4008
1253	1081	3148
3520	1691	2884
3575	2006	3477
807	2214	3459
2746	496	4415
20	976	3804
1110	244	3548
550	1402	130
4773	268	1442
1014	2132	1468
1609	1666	176
1654	1530	3209
1258	1499	4567
234	1499	4963
2871	1925	4315
4853	1459	2195
3845	291	3483
4467	1808	1999
3067	1990	2927
3520	663	2918
2220	1340	1375
1351	1866	607
4477	435	1680
4853	1762	2449
4693	312	4113
2793	447	4536
4853	627	2244
1748	1700	2622
169	1865	4004
1391	1822	4477
1366	1921	2215
4945	651	1371
2080	327	2979
3470	1820	452
2664	1499	3579
795	737	3121
1153	565	4331
543	657	4626
3204	1780	3631
130	1677	601
4184	1167	3126
118	1499	4320
3459	2080	3063
1065	1772	3064
3894	526	156
3114	1691	4071
346	1072	1206
1748	1042	2548
2331	380	2306
3854	1901	654
4981	651	198
2592	1705	259
4467	1997	2177
4731	1177	1732
4991	1914	5034
4512	1412	4942
169	2093	4709
91	1499	4332
3548	1398	142
2435	1884	4747
1773	38	305
500	720	3520
3823	2132	2091
3351	1499	270
4093	1965	4003
1153	633	1042
1366	1396	3606
2793	859	2127
135	1199	718
627	1863	3520
3384	1638	2336
1748	1796	4559
4093	355	4486
2656	2169	825
3114	2212	3942
543	1326	4959
2592	1490	2660
1738	708	4124
1266	635	2324
2776	1617	4049
4477	1638	2618
4542	1926	4032
4225	937	996
3472	1483	2776
2057	1471	312
2927	13	2726
2380	778	2803
3459	1499	3919
3289	454	3083
1078	13	2867
2218	1199	3459
4945	651	1490
2840	2176	52
2594	626	4928
1917	1575	4513
346	1499	1997
3343	2195	1711
4853	740	4653
2448	2175	2331
