3217	1902	1267
416	1426	3843
2860	1760	3097
16	650	2365
395	1538	3078
605	2073	3825
901	2003	13
1911	1347	214
2674	131	3740
3751	2101	3188
1170	324	1574
1005	1123	3855
2735	498	4277
896	2168	3752
790	1444	3720
1373	474	910
2718	474	2134
1974	1141	2773
470	1740	186
389	89	4494
1032	2127	834
2860	595	941
2942	1515	816
2114	1698	270
651	1293	3165
4079	1968	3648
2028	733	4233
2028	1698	720
4364	1676	89
151	616	1403
2600	474	1093
1096	363	1780
395	446	554
2277	2127	1826
1799	1470	1525
3986	474	3255
1050	612	4418
1679	474	4614
3440	1659	2951
3081	654	429
1290	602	1905
722	1439	3525
4364	1782	105
550	996	299
1250	1054	3779
2860	1968	691
2277	1968	2152
2730	1872	4200
343	14	2083
3583	716	973
1162	1553	3462
1974	481	4373
1313	1104	2944
3802	476	851
3986	52	2537
3229	1701	2968
173	1436	3746
1483	469	3672
1523	1457	308
414	2100	3058
2109	1250	3065
642	1131	1840
4314	1478	3145
3316	1861	2171
1005	1688	1753
1548	1570	257
2860	859	3488
2860	1319	4482
395	2135	3276
593	2003	2501
81	859	133
1957	474	2079
3266	75	433
965	871	1322
4599	1541	3739
599	1515	3377
965	781	3701
2028	1927	791
550	1045	3598
470	1767	209
4167	1081	1125
446	474	301
3127	766	824
4364	1174	1181
969	1302	2572
786	1959	3114
2634	2146	3086
1485	1622	2133
1466	1272	2857
532	148	4109
4164	1588	3285
2427	474	1335
4354	861	255
3817	474	431
701	164	4011
578	1855	1146
2161	2087	3519
2552	535	1151
2126	474	1531
3081	272	552
3081	1727	1305
295	405	3171
3200	1353	1834
3081	230	2409
2788	800	1445
4024	1804	3256
2019	474	3047
471	474	3835
817	1411	457
2860	564	3579
452	330	551
2056	407	3890
676	191	3353
2114	1698	4461
816	1515	3312
1250	2011	1618
70	118	2392
395	498	3052
2906	460	1595
2028	1445	4497
4319	1595	162
965	527	3402
864	479	238
550	1392	1589
2582	1152	267
395	1515	3717
137	574	3425
395	2127	4322
2277	1590	484
3196	2127	1499
117	24	1043
1485	1795	3185
316	1136	3201
2804	1145	3773
1799	1177	1985
2808	268	3850
1170	1272	1728
2299	87	584
920	1608	1452
4387	160	203
2028	1968	1031
151	426	1370
1158	2102	3257
2397	1701	3953
414	474	697
2492	474	4401
3528	170	2201
2860	230	1583
3081	37	1446
980	2103	327
117	1544	679
2993	242	2673
2860	1390	2271
2439	1329	538
4434	68	2438
1573	2006	3673
4364	309	1330
3576	526	1361
781	2153	1602
1347	551	4276
2860	1728	3491
1383	305	1947
2565	474	1512
1290	474	438
1032	1668	1714
3347	1748	3866
1494	1255	1371
609	461	1380
824	303	2515
3971	397	4377
83	1448	877
3081	131	3260
343	2130	3205
3538	1020	4472
3688	1661	4462
2997	474	288
2439	472	3009
560	1474	179
1769	2009	724
395	201	4202
132	555	1553
550	1899	3017
561	702	11
2444	831	569
1980	1386	686
1005	369	4491
3197	1055	3860
690	400	3632
3691	395	1781
3787	1083	2873
4040	1	3587
821	385	2780
4287	1081	3176
1934	1093	3347
2215	1049	1162
1617	51	4578
3081	1070	2521
2474	436	3183
4313	461	2078
3347	461	2168
3347	1452	968
3759	474	1859
414	126	4569
1608	547	689
2278	125	504
4418	1049	3061
4420	1847	2116
3081	398	3099
132	474	3784
2396	1896	4267
550	782	4078
3081	1106	576
83	606	4034
2674	131	3782
3976	474	853
3166	162	3406
786	1968	825
2804	389	2716
3081	805	4273
4017	1540	2265
2162	1699	3970
4364	2127	660
1610	1142	1450
2808	1645	492
2605	1009	1789
1881	1311	3294
123	474	3859
151	1374	1375
2860	1844	110
3583	1052	1611
3090	257	3214
3751	430	4442
2432	513	2260
732	753	3856
2512	2095	3897
2512	446	3209
2028	637	955
3972	461	2187
3200	966	181
1670	1957	565
151	2062	3037
2028	1562	4366
2005	911	2860
452	1698	4098
331	341	518
2343	1185	1477
1974	310	79
2997	2030	1706
295	687	3024
3339	212	2308
3266	474	3140
2444	2031	2782
2673	505	1830
667	564	3497
4040	230	1319
3081	1737	1735
817	1515	4545
3908	328	1615
3186	956	1320
4418	474	3567
817	1698	3000
3108	1206	1876
1858	1383	3997
3734	131	1263
2552	574	394
3081	524	403
395	474	3999
2552	50	1077
1005	1782	4560
452	1552	2869
2277	574	2193
3033	79	344
1548	1813	4326
550	474	2992
3986	604	2482
412	275	2753
2028	1701	1256
452	154	4162
1548	1113	4446
81	1539	534
2790	2068	2677
609	474	86
16	1190	1785
989	474	956
2860	2127	1864
4156	474	1995
1608	145	2824
2997	1157	3358
2277	1541	367
3688	2127	1560
1997	2152	684
989	1423	1254
1302	461	3423
1005	1621	4412
2512	474	236
3081	37	1627
3081	285	1090
343	316	2370
609	1923	3238
2860	713	3831
2255	1369	1250
732	164	148
2444	768	1469
470	409	2948
335	474	2949
2860	912	1064
2512	1578	1043
2735	461	371
4418	1451	2462
4056	1505	1849
1684	2158	2348
2397	474	2281
2860	446	291
2114	230	121
3081	1698	3675
1548	474	3361
1747	2020	4573
4467	2014	672
3612	474	1941
2697	1233	3040
3537	1027	1145
4194	91	395
2804	1341	1326
1974	22	2172
3347	2012	788
2413	1100	3636
295	2127	1075
3785	883	3800
4623	559	2387
550	474	247
2804	1906	212
4276	1988	3129
2413	474	483
1188	1954	3093
1793	1906	3266
2298	124	4137
357	2000	821
150	151	2826
2730	1511	2666
1670	1846	750
4364	474	1406
864	386	1067
2104	1259	1214
295	1542	448
3081	1509	1197
2353	1876	194
3107	474	1502
2052	702	2191
2205	1988	3528
4354	692	2390
4393	2006	760
3387	636	1113
858	1011	1867
1250	2096	2111
920	1118	4046
4040	1572	306
2609	653	339
3802	474	725
3266	1616	2360
2674	1457	1670
2758	2162	2555
350	498	3577
2697	1805	2863
379	1968	4479
3475	1599	1690
4040	1698	951
2028	761	4301
2565	1178	1043
2979	102	2806
1113	669	3830
2495	1703	1936
4353	179	2889
1040	440	641
2911	2105	3810
3735	1545	3413
4608	1563	511
889	164	3688
4396	2098	3340
4396	1792	1626
1980	1762	1163
2718	1541	3626
81	1172	1884
2277	1617	3014
399	1738	706
295	1358	1063
4001	474	1206
4176	760	4262
2552	1706	3556
2266	1729	758
2860	1659	125
2277	1968	513
4450	1073	40
3081	194	763
1316	537	1041
1344	1339	2564
609	131	3635
2997	1727	2408
343	1417	1488
550	616	3871
1373	500	3924
4179	410	550
2277	2162	2617
414	1875	2148
2860	1519	2242
452	484	4265
2674	13	3395
4418	585	63
3688	474	3268
2860	1462	1421
1548	1401	3947
2860	1375	2389
4364	1147	2302
2954	474	2041
2277	1430	3844
2620	2127	2089
2028	7	3044
965	1766	581
2028	399	2135
2971	271	1398
3033	500	3756
2609	1213	1315
3081	574	2401
2730	608	1638
612	1892	3893
599	474	3670
3908	1453	3351
1532	1449	4483
2609	1898	479
3715	605	2983
1980	285	92
2688	2129	3880
2605	280	1865
3081	1698	999
3976	51	1156
3081	564	873
864	1675	2251
4374	1987	169
2013	474	3979
4396	1429	860
414	474	3848
2126	51	2957
1250	693	661
1480	2025	785
1523	1137	2868
3986	52	1304
2730	2077	3549
2028	1517	765
3042	1228	1803
2381	1927	2689
3787	1233	2174
3081	1698	3605
4287	2127	3826
2010	164	896
2028	1514	135
2068	82	419
2684	1719	1782
979	613	1870
295	1701	1256
4581	474	4299
416	2044	4158
4581	888	275
1974	2089	3532
1086	474	3135
4396	1684	3722
3976	1998	2081
528	1049	2476
2803	275	471
4287	1258	2810
4116	131	1912
2028	1968	3077
3054	1652	356
452	1698	2910
4153	441	2371
2697	792	426
2028	461	963
2382	1593	4193
1900	1413	2220
1608	331	1264
3353	1578	3363
1096	1940	740
1162	1019	1084
3730	207	3490
1880	116	516
3081	1508	1539
1548	1565	1773
295	1124	2902
1548	284	804
4396	1094	643
2634	1529	3597
1170	1208	751
4387	1979	191
1485	1370	4503
3081	167	4522
3520	1698	934
3520	1698	4250
3802	2060	3401
464	474	2610
2609	1149	2566
2620	1102	4487
2911	991	185
4418	1578	1694
1186	370	539
4623	1719	84
1188	1137	218
3419	1577	2185
2028	1166	2526
2609	106	3461
3802	474	3034
4040	1666	3362
2553	461	2931
3971	2070	2322
1250	2151	2097
355	1129	3584
1244	1864	653
295	1968	1030
3976	2122	4489
2161	1243	2363
443	474	1941
3685	1260	1519
1839	108	3881
414	63	2737
2277	1968	2145
16	300	103
599	768	78
4291	2154	4302
2277	884	3271
4388	702	3226
1582	1975	2066
1880	1354	2414
471	48	2367
2718	1156	3793
786	76	3521
4107	522	525
3751	2127	2914
395	474	3451
2028	2127	2480
3520	1510	1429
1608	474	3854
3414	1719	1327
395	461	1474
3251	396	3702
4396	381	4320
3081	943	3178
856	894	3715
2114	667	927
2444	1286	1300
3802	1530	2570
3023	474	1336
517	474	1736
979	990	640
3029	825	2804
3081	37	2704
3528	136	3731
343	1325	1172
649	474	2624
1974	833	405
3460	1826	882
2634	229	3378
3687	29	2719
452	1268	4057
3347	1581	4406
4054	1144	3369
1980	93	916
464	474	3838
4396	273	4045
2609	253	3252
81	1313	4280
593	1553	61
2997	1855	288
3081	37	187
3081	131	2188
4502	2136	867
3081	2127	2214
343	1563	2792
4357	1447	442
2552	1399	176
2353	474	536
814	145	5
3200	1489	28
4016	840	3384
3222	474	3975
464	15	2934
651	2074	2932
3904	1657	1140
824	1303	3091
1747	442	3774
2028	902	383
649	474	2527
3081	1790	1960
3528	1457	2875
2439	1362	1966
2804	131	1205
1838	2022	1250
151	1192	3925
3200	1941	4459
2300	851	1808
548	1968	2440
1732	285	3832
2735	1272	943
901	1749	2388
1880	1756	26
4396	1545	1287
1799	562	1804
550	985	3522
464	790	2112
4490	155	1807
2908	1642	3568
1170	96	421
1196	859	119
2300	2001	3430
16	1019	3541
2620	2127	3819
683	993	3081
2309	1870	2593
896	456	3690
2808	1222	2179
3081	1947	1243
3081	37	3136
2620	963	1219
3081	112	261
4167	973	1414
4133	1412	1538
2861	843	2622
1214	507	2726
2277	565	1460
1670	910	2611
2028	1696	3499
295	1066	3851
117	474	1784
414	723	2233
368	343	1898
2620	1969	130
3738	2094	625
3904	1705	2217
2277	1626	2043
1337	847	2128
22	2127	1636
3903	474	4575
4122	2078	4148
1483	2127	3672
1676	1611	4350
395	1834	4182
2609	700	4370
2997	1187	2595
3528	474	3106
4417	520	2028
4364	1055	3359
4016	474	3109
2114	419	314
2587	1515	4294
3976	1140	773
2309	474	4253
2453	871	4506
1186	1725	4032
550	1338	2760
591	46	1922
2804	706	2286
4517	474	2761
4388	474	3627
752	775	3978
2634	474	3370
4105	474	307
1244	493	1606
2028	564	3960
2634	474	2955
1188	1137	4567
2512	949	2628
2375	1968	690
2114	1819	4336
1917	78	4543
401	1197	4428
3081	403	3032
605	417	1043
1092	474	2789
4040	1860	965
452	214	2712
978	725	1257
4396	1501	2001
1608	906	1043
2028	1911	4531
981	836	540
2620	1067	1177
4287	1695	718
1238	742	2386
1661	728	4071
4016	617	2194
599	2122	1719
3347	1152	1160
1092	1920	4419
3347	231	805
1548	798	3150
2553	1618	3439
2353	1104	1152
1250	97	4580
49	2127	2169
3908	1042	2623
1670	907	1425
1548	1499	4084
404	1722	71
3583	1628	2417
4167	1887	2705
2439	387	3926
4016	840	555
3081	1698	3647
4147	1634	2140
2093	977	4476
2553	474	1845
2860	164	1850
1799	1937	810
22	1943	4486
282	474	4123
3200	142	2244
2114	2127	736
3759	665	1223
4396	970	242
2609	954	4615
2439	567	1798
1980	317	2156
989	1348	1720
1963	1630	1259
3200	1747	2061
2263	248	3523
1974	474	1286
1930	1225	4611
3054	1285	3467
452	2127	2585
4418	1034	773
609	1528	3365
1032	2133	3055
2277	1047	2774
1491	2129	3824
85	503	396
1608	680	3219
3347	474	1652
151	438	3102
4490	686	4127
2298	971	2586
4040	185	4237
1973	1867	3030
151	474	2007
2975	2157	472
2674	2003	4215
2277	1968	631
1188	1137	3338
2298	103	3121
2609	1016	2652
1548	1057	3709
1250	1411	524
3353	5	780
1103	1585	3064
2277	1483	3870
1113	1719	3434
1980	131	2227
1337	375	1644
3081	1727	140
1328	865	3
2277	1541	883
151	176	3761
81	131	3682
4388	569	1640
3802	1874	1043
3081	474	2105
1250	1044	2852
3975	890	4072
1250	1968	4400
920	1608	4600
3266	474	3227
1787	1491	4443
2028	974	381
2911	674	1832
578	1659	3026
1476	1013	1945
2028	593	2778
1005	662	312
1608	1541	1607
2860	2124	1942
3976	1506	4254
2397	474	3194
2028	2127	4439
2860	937	1193
3913	1224	446
2114	230	4461
2439	19	12
3698	1840	3539
3081	1685	3607
1548	619	3599
3081	37	4484
2552	1313	2505
1196	1272	1759
1523	2086	4621
3347	780	2180
3716	474	4592
599	1523	2799
1523	474	3801
3081	2032	2059
1162	131	3385
2860	1429	1424
414	75	1490
343	496	4390
4067	380	2383
452	230	3147
9	1777	546
597	1606	4055
2300	1659	3026
1825	92	2167
1880	1968	533
1236	771	3371
3908	474	2470
4040	1005	1496
470	1272	2318
1917	1150	6
1250	329	2522
2860	351	1138
4396	2000	3449
1917	461	848
4024	131	2632
2860	488	1066
3054	474	1419
1170	889	3415
2860	2129	3922
1974	1556	4427
2278	859	3683
3266	25	2734
2860	1272	345
452	2095	1309
4043	1475	2503
4287	138	1138
2620	2127	1392
1349	131	3008
416	474	3762
343	1122	2796
3347	1272	4558
471	1824	3892
814	772	2618
1610	574	4421
4091	2084	4243
4417	354	295
2221	1017	2847
74	267	4601
1373	485	1671
1548	1681	1545
3896	1845	2807
599	859	1969
4278	39	2647
786	76	2912
2860	1487	31
3876	427	2340
685	2006	2643
54	948	1208
207	1968	3906
3639	858	590
1686	1442	3130
1880	1120	272
2277	461	749
379	2175	3852
3081	1248	1664
1608	554	559
452	1583	4540
2025	474	4448
1337	143	3239
3324	474	3749
1250	1272	2443
1185	1679	412
1186	2037	1699
132	474	3542
1548	1238	2279
2804	1112	4279
2860	2145	3187
94	474	942
3347	993	3550
16	131	159
3081	1968	1737
2674	127	4572
1032	433	3998
3081	457	3120
16	376	4321
395	1272	2594
1548	835	1645
4364	678	3409
3817	131	1892
470	306	1280
2804	961	1928
599	1308	80
1005	1262	2183
1032	94	2746
1548	461	1774
522	919	3391
74	1272	3083
4364	187	2044
2028	1812	939
3081	634	1311
1103	696	1614
1263	2105	3396
2093	9	702
550	967	1043
1158	18	3112
2894	952	258
470	413	3798
395	474	120
4418	711	309
1362	1330	2253
1005	1457	3990
2591	1701	2447
2804	230	477
3751	134	1557
721	461	1188
1981	1368	456
2860	68	2927
2028	2007	3778
3217	131	3261
4418	303	1581
1349	1046	1024
4396	1901	292
2982	318	2045
1582	474	1094
295	28	4480
578	1935	3884
3081	564	2499
4623	2108	2403
2162	1075	2668
2687	1824	4310
3081	112	90
2283	689	2573
2243	1796	3551
3475	1400	2224
2620	1702	4407
2997	474	113
2028	1727	3706
2565	474	1831
2262	2127	3011
2804	1049	2528
3347	1748	3389
2025	1990	3657
3081	1106	3293
4387	1148	203
1044	2081	1244
1917	474	1292
2028	1373	3512
605	1426	3619
3971	897	2507
3081	131	1164
3347	1775	4379
2911	1219	3573
3688	374	2893
343	14	4051
4136	131	149
416	2169	4481
1980	714	3128
4136	1803	3552
343	230	3753
1880	1252	4371
1250	1008	1451
3353	1267	2947
1170	994	1434
1032	950	2905
1788	1718	2493
3888	1702	1548
824	474	1707
1005	849	3824
4364	301	2125
2911	1378	3614
452	1771	3193
1617	1101	4203
1917	758	27
989	1433	3237
4089	1808	417
2028	1627	729
1880	1974	3124
4017	561	197
2860	1036	1057
3081	51	3557
2650	1127	1101
395	474	4305
1548	1001	2795
4040	1831	2921
3908	128	726
920	1274	1722
2804	292	2569
2277	461	4315
896	629	4152
414	622	687
550	1392	898
2982	1365	2035
824	474	87
1032	1695	3704
1511	1050	2101
756	1635	1337
2126	111	2151
3688	461	3781
4424	411	4010
4167	2127	2646
2298	1424	1653
2444	1159	1272
2413	474	1179
2278	1515	300
605	474	4097
3081	1230	3737
2954	474	4094
3787	135	4159
1769	60	4513
1799	1083	333
3081	1698	2228
2860	604	1625
550	726	4113
1860	1049	4375
1005	2127	3610
4524	1855	2456
1896	1541	1546
2860	1441	1744
1032	1575	2449
3081	1720	2219
4396	1472	1908
965	730	3228
2860	733	3643
2997	474	423
4016	1612	835
3583	323	1933
3347	1484	1541
470	1507	1141
4334	474	3089
343	1563	3820
1485	461	1509
3081	524	3313
295	210	874
379	2157	1500
4287	141	1723
131	1516	3932
1980	131	905
4005	1761	385
550	474	747
2068	474	3158
3081	1167	3703
1548	544	4546
1809	971	1801
1188	358	3786
156	474	3151
992	474	4395
3266	2001	1878
781	1411	4324
4364	1151	2762
3583	2017	932
295	1741	3202
4287	564	4100
2114	854	1251
1548	622	908
4016	1311	2087
1032	1973	1920
2671	131	412
2028	1996	4455
3272	474	3482
1762	1199	2069
1096	862	407
295	2127	2901
132	1264	3436
901	791	3242
1000	1179	1554
4079	2076	1822
368	1774	767
1428	474	2882
4040	559	995
2028	144	558
2674	275	1670
2114	1698	2974
2277	1602	107
470	1513	3860
1439	1049	1654
651	131	264
395	1214	2520
2278	474	3535
2552	1701	1752
901	57	2602
1250	701	2094
2513	2092	3928
2697	591	3455
3475	474	592
4418	363	1153
295	1827	2008
2609	1698	289
3266	25	1823
2444	1115	4041
2126	474	3680
1170	1929	1382
4278	1619	3646
4417	377	2028
2444	1719	0
1224	302	2538
4364	731	3431
3023	474	1376
978	1018	1089
137	131	1115
117	31	601
1769	1824	1217
1686	929	1043
732	2127	1391
2277	1744	318
1186	1669	1946
550	578	861
2223	574	4596
2860	47	243
452	1526	2963
1754	461	778
2674	2003	2653
2735	461	4367
171	733	1678
446	652	1045
171	1055	1416
2565	1193	2930
2277	238	473
2804	1055	1680
3266	131	2398
2397	474	1117
3986	75	490
2674	1553	1234
4043	1519	571
2804	1198	3031
2860	1566	3872
16	1110	465
578	1397	4537
3081	1592	854
4387	232	1132
3153	1643	4325
2028	1715	3766
414	474	1226
2860	842	377
171	1228	4248
94	1435	2692
295	1690	674
4287	2127	415
4287	307	3162
1548	437	2795
2997	474	3959
3081	37	1918
1656	1099	541
1548	1253	2709
4040	132	1948
2277	446	1729
3971	844	4509
2599	1035	2186
4043	446	482
4176	519	948
343	1261	1889
2860	538	757
1383	474	3494
295	582	141
395	1090	1739
690	474	696
651	1881	847
3081	10	3417
3266	131	1578
2649	1085	2916
989	474	3330
2353	1281	1043
2028	1695	1199
2565	1945	3317
151	474	430
1113	435	213
3347	2165	3638
3353	130	4275
2620	763	3565
4396	1656	4160
3908	131	3498
1507	1464	695
2028	1999	3827
1170	303	4380
969	1247	3354
343	1417	2821
446	131	993
4287	682	587
2697	135	3040
3081	1764	1711
1005	369	2621
3777	157	3824
452	915	580
605	1139	1994
340	128	3794
1290	474	7
630	828	1005
2383	1384	4207
3081	1500	3934
824	1207	3813
599	474	4429
2733	446	56
3538	1060	2928
368	734	1923
3505	961	547
3081	1727	4259
2804	1853	3611
3366	474	1457
2571	474	3596
1881	544	3294
1518	1188	1476
2444	1180	310
4396	1322	2809
3976	461	777
4387	531	2258
2504	1015	1953
4364	1890	3311
452	281	3495
550	616	1526
412	325	372
1096	670	1221
3759	474	1409
4079	2115	1134
914	1228	3312
1250	146	4293
3509	474	3500
2237	467	2413
4040	1701	2903
1540	251	1713
2512	474	467
4396	580	3658
2284	1385	2431
1548	352	1276
2620	461	3230
3528	498	3942
4364	1873	4307
2512	1457	1730
4033	461	3944
3630	474	1831
2860	1968	1703
2552	574	1393
2860	2053	3694
1548	2065	72
1485	1589	2450
4417	1917	295
3691	1691	1672
2277	1291	1109
1466	1428	3750
3655	285	3154
1980	1698	128
3081	511	4485
1005	14	2768
3081	539	2423
2908	1241	4519
1764	75	1986
2439	1326	1384
594	1869	1842
2424	1311	2800
3081	1694	2989
1361	499	378
1032	945	4576
3266	497	1415
2860	838	3473
22	1699	4568
1963	1351	1352
2397	1968	2479
2609	857	1003
471	474	2018
584	920	1843
2028	2127	4492
94	474	3028
4089	2138	2146
734	1719	170
2397	2006	3571
3081	714	3062
1170	474	787
171	2028	1740
2025	1730	3693
4396	2083	3727
1540	1321	3282
3787	131	2639
412	275	4579
938	1736	151
395	594	3190
550	1971	2176
3509	131	4454
3691	166	2516
3596	989	2071
2860	1357	1603
1263	260	2406
2609	1913	2830
803	1594	4231
132	474	3435
1361	1633	3096
3081	425	928
470	1541	4096
3509	1456	587
395	1074	4157
1263	474	3270
343	1968	632
3191	670	4436
901	2127	4345
452	1698	3823
3721	1975	2813
3583	1335	2494
3347	1636	3553
2860	838	2995
2439	355	3244
2400	1828	4287
2439	1799	3857
4389	1935	3799
690	2003	3204
2150	501	3390
414	131	2772
3081	474	251
2028	837	850
2277	461	2198
452	1698	515
2860	2150	3235
969	56	3705
1809	1936	1801
245	1011	2039
2997	474	4135
2028	2127	99
3904	1244	890
2804	1049	2775
4079	1056	3555
4364	804	2106
4364	1968	935
2697	1233	4432
1092	1426	1687
1880	221	1212
151	817	2113
3081	1119	4245
599	379	2833
667	564	2588
896	415	3208
4524	474	1002
989	770	608
2028	1939	2222
3081	751	1394
2469	819	286
295	215	2471
454	131	2513
550	536	2724
2802	1815	779
1005	743	1999
144	1276	3318
824	332	1486
412	1926	1165
2997	474	410
1974	1488	91
1799	1937	1624
2284	968	1265
1250	1525	4068
219	75	3515
4449	474	347
295	1627	2332
2962	1533	2317
2577	1298	2658
1858	1130	3853
550	1420	1262
1548	1968	147
989	2129	2891
3986	888	773
3081	1900	2207
4198	841	3259
1485	1682	3407
4364	1376	3765
2860	107	199
4089	303	4073
1523	2001	1043
418	2112	827
4364	1427	675
692	1477	427
1480	285	215
4287	1863	967
642	1743	678
4040	704	4316
979	2004	2246
578	474	2477
2277	293	2163
3200	474	3167
2028	1194	2797
2552	1053	1890
4396	1223	1647
4001	938	3882
3347	1799	2663
1888	1627	3156
1373	1032	2202
2512	742	3380
452	564	2065
2028	930	4076
2553	1080	263
1692	1019	2446
1974	1709	4437
2674	2127	2969
3081	446	1851
4396	1993	3211
3787	1246	4255
414	474	1283
464	1309	906
2278	474	160
3751	469	2002
803	1512	1601
1188	1062	2754
2982	986	3935
4079	748	4352
3081	285	2170
2114	309	3360
1917	1655	3403
4581	443	3705
824	448	3289
4364	1964	3476
969	474	3411
3688	474	3458
2909	1212	3715
2553	461	1588
4396	905	832
1195	44	1619
4468	108	2972
4056	474	2558
295	2008	1493
81	2049	1724
3583	474	3218
3674	1077	3919
452	2011	1489
2298	75	204
2028	2128	4295
3347	246	2508
4449	1028	2165
418	621	3663
2277	2127	1288
914	131	4132
180	474	1108
395	423	1331
817	1698	4090
4047	1834	1301
1337	394	1023
3081	1750	1958
395	474	3529
3347	2120	2619
4396	592	215
1651	288	109
2804	2127	3375
865	8	2028
1548	344	1187
295	449	2644
2860	921	3864
2277	640	3304
1032	1927	3319
414	474	2345
4083	539	3671
3251	131	4234
2262	2127	4099
3081	1485	1121
4043	0	4368
3081	1518	3098
642	81	1840
1000	461	4038
295	2121	3772
4167	972	4241
3023	359	1289
2028	983	2574
1263	203	1258
3971	1868	3335
779	174	4335
3081	1698	2136
3081	474	3126
1236	474	266
1010	568	1188
2609	374	809
3081	1647	2393
3540	2099	2978
1763	474	665
2742	1272	1527
2552	631	2149
3081	37	4282
1880	1354	3917
1548	474	4210
734	1719	4212
3033	158	468
826	1350	2004
1005	532	1345
1686	474	1147
